eraser_zf6oloie.png,eraser
notebook_4q00y5uy.png,notebook
pen_riy0tgg6.png,pen
pencil_case_b8klnd18.png,pencil case
pencil_fr2vzf58.png,pencil
ruler_u0awfjpt.png,ruler
marker_mvwktpp7.png,marker
crayon_avmnlvti.png,crayon
colorpencil.png,red pencil
,
